cell_id,lat,lon,dist_to_drain_km,dist_to_incident_km,elevation_proxy,population_density,rainfall_mm
561,17.363638,78.477207,0.7737582101442844,0.34831802237877346,26.924020534716536,18716,60.0
562,17.363638,78.481707,0.9360425956041897,0.12928162287019912,27.091618517038633,19168,60.0
563,17.363638,78.486207,0.5074182849882878,0.6068424252792544,22.602348024146135,19327,60.0
564,17.363638,78.490707,0.09399266494015551,1.0844157034293715,23.13387853709286,19160,60.0
565,17.363638,78.495207,0.3511588110343699,1.2110615250563888,24.011109897637144,18688,60.0
566,17.363638,78.499707,0.8202630276111483,1.115591555008551,24.669647926269313,17976,60.0
567,17.363638,78.504207,0.8077835673156344,1.215956285132922,23.24809339491424,17102,60.0
568,17.363638,78.508707,0.7660542506914263,1.47264575733208,25.049723880002226,16138,60.0
569,17.363638,78.513207,0.9328885845149992,1.8207009735057784,24.999931263092822,15140,60.0
570,17.363638,78.517707,0.8726479628105773,2.217509686955342,21.067847285748424,14144,60.0
571,17.363638,78.522207,0.5671487002891021,2.6411885688352412,21.737801893918007,13177,60.0
572,17.363638,78.526707,0.5770387536300204,2.9907073964778434,22.2492407080148,12253,60.0
573,17.363638,78.531207,0.5750863961581176,2.588475289990869,19.762260785092238,11379,60.0
574,17.363638,78.535707,0.8331802793867554,2.216363487591705,23.399130126138786,10561,60.0
575,17.363638,78.540207,1.230364809050751,1.8922259587721288,22.46610252120184,9800,60.0
576,17.363638,78.544707,1.207002115186411,1.644676332101139,27.94597386793848,9094,60.0
577,17.363638,78.549207,1.2797043519639486,1.5118169811810385,28.307349904501134,8442,60.0
578,17.363638,78.553707,1.305134861386991,1.5239455767579215,25.6209535869537,7841,60.0
579,17.363638,78.558207,0.8355085231123024,1.6779209893053044,24.252181387043347,7289,60.0
580,17.363638,78.562707,0.3695472012284339,1.940262034008102,16.174777344586666,6782,60.0
581,17.363638,78.567207,0.04809249742465725,2.2737642496924515,17.057821632509796,6317,60.0
582,17.363638,78.571707,0.32772593584879184,2.6517126830194817,20.79504785189698,5892,60.0
583,17.363638,78.576207,0.7243969567454939,3.0576699674591223,21.971516369521154,5503,60.0
584,17.368138,78.409707,0.06477622392071314,6.379168592750217,20.229929894481756,8397,60.0
585,17.368138,78.414207,0.27115296700786456,6.1532132338072065,24.589946518229677,8829,60.0
586,17.368138,78.418707,0.33009525022459935,5.497643591455428,19.185066327106323,9305,60.0
587,17.368138,78.423207,0.37500046142169574,5.036888405729789,20.736379920217306,9829,60.0
588,17.368138,78.427707,0.4057264874329412,4.5795749602267835,23.664927163653807,10408,60.0
589,17.368138,78.432207,0.5892391018853964,4.126847595289647,28.09115898098121,11046,60.0
590,17.368138,78.436707,0.378732469153346,3.680399107325309,21.691870217560428,11748,60.0
591,17.368138,78.441207,0.004339407177765369,3.2428238252474664,22.858826718245187,12517,60.0
592,17.368138,78.445707,0.24360879827418347,2.818257864995047,27.834021681168725,13356,60.0
593,17.368138,78.450207,0.6554452350731018,2.413576327080483,23.66577141938786,14265,60.0
594,17.368138,78.454707,0.28841258823171917,2.04064358521516,22.413681459964558,15241,60.0
595,17.368138,78.459207,0.024292319798358223,1.7202337225563684,22.647745528624238,16274,60.0
596,17.368138,78.463707,0.05218931491290878,1.486702439069105,22.616802800948157,17347,60.0
597,17.368138,78.468207,0.10926316524676176,1.3847261421050527,25.513183572607662,18425,60.0
598,17.368138,78.472707,0.2457048700787834,0.9667534421586829,24.97306157450262,19452,60.0
599,17.368138,78.477207,0.3450661060301972,0.6114397648443105,21.22165723396039,20337,60.0
600,17.368138,78.481707,0.4990766440590704,0.5188925212565297,26.324854849645742,20959,60.0
601,17.368138,78.486207,0.3733927830191255,0.787898981932452,22.908937311520127,21192,60.0
602,17.368138,78.490707,0.1071541109504961,1.1308694165335351,24.480634525990823,20970,60.0
603,17.368138,78.495207,0.5007766435449124,0.7750007284650676,22.461812257154225,20338,60.0
604,17.368138,78.499707,0.8860467411853086,0.6152284825363429,24.155872229176264,19411,60.0
605,17.368138,78.504207,1.2966170401988433,0.7826273105265628,28.371637105544803,18318,60.0
606,17.368138,78.508707,1.262596408476961,1.1413257174743134,28.02379614389973,17156,60.0
607,17.368138,78.513207,1.257093706596307,1.5648842589467329,26.808639994460346,15987,60.0
608,17.368138,78.517707,1.0382389023406615,2.0127644070162076,20.728305575392035,14851,60.0
609,17.368138,78.522207,0.7981425619712983,2.4717802967161715,23.30400252727618,13767,60.0
610,17.368138,78.526707,0.3284800089487623,2.9367149289687666,16.993103781659176,12747,60.0
611,17.368138,78.531207,0.15276918970845407,2.9069053687760653,18.223771319294638,11796,60.0
612,17.368138,78.535707,0.6219280606517108,2.581124852921284,17.56868517411015,10914,60.0
613,17.368138,78.540207,0.8786802713181372,2.308785433102491,22.804423031668822,10099,60.0
614,17.368138,78.544707,0.7073434938391778,2.110675918503437,19.33425186244461,9349,60.0
615,17.368138,78.549207,0.8252996422706892,2.0088786616892174,19.260130990060194,8659,60.0
616,17.368138,78.553707,1.1480512272972514,2.018021830816992,25.460785881628826,8028,60.0
617,17.368138,78.558207,0.7738885531250546,2.1366817099701607,22.634952155816645,7449,60.0
618,17.368138,78.562707,0.30238741351154597,2.34831499959513,18.53870853485216,6920,60.0
619,17.368138,78.567207,0.07659919306245506,2.6305771100529984,21.8244616996136,6437,60.0
620,17.368138,78.571707,0.29795924145731284,2.963353929720713,19.92881099436028,5996,60.0
621,17.368138,78.576207,0.7168612504394812,3.331542447404802,23.979184876695903,5593,60.0
622,17.372638,78.387207,0.15286630919371333,6.919257750733164,16.922319756540062,7022,60.0
623,17.372638,78.391707,0.2336802127283939,6.76501230898793,15.849946329149276,7310,60.0
624,17.372638,78.396207,0.19075237302326412,6.6415827169895785,18.13324360396811,7617,60.0
625,17.372638,78.409707,0.03904931301090518,5.951768925006294,16.99155785841556,8703,60.0
626,17.372638,78.414207,0.04388829439895134,5.708928457653769,18.026205426194984,9138,60.0
627,17.372638,78.418707,0.13304384629012836,5.496923987108866,22.917371406578475,9619,60.0
628,17.372638,78.423207,0.06187742946749942,4.9230008811879555,18.511173428095294,10154,60.0
629,17.372638,78.427707,0.0448481516659053,4.454021524971418,16.484723407835848,10748,60.0
630,17.372638,78.432207,0.144358364912149,3.9870752262577707,25.915689804847045,11407,60.0
631,17.372638,78.436707,0.04903221046535479,3.522970482867751,27.94792860435803,12139,60.0
632,17.372638,78.441207,0.23017325642513775,3.0629992224555975,23.770432958358338,12948,60.0
633,17.372638,78.445707,0.5911990704606217,2.609348290730995,23.41490463927561,13840,60.0
634,17.372638,78.450207,0.9317484161318772,2.165992571845566,29.13146921635072,14819,60.0
635,17.372638,78.454707,0.6405459844962355,1.740815956610179,27.718853675382537,15887,60.0
636,17.372638,78.459207,0.4990713439544825,1.3510912714323218,27.204953772169773,17041,60.0
637,17.372638,78.463707,0.1240460612551167,1.0375673996497454,23.101896431147157,18270,60.0
638,17.372638,78.468207,0.2895156981049109,0.8852884560539532,27.32650155293639,19549,60.0
639,17.372638,78.472707,0.2539748469051293,0.9731475986311792,26.705883749694706,20827,60.0
640,17.372638,78.477207,0.12584122355399602,1.0616714892886967,21.468442178707825,22000,60.0
641,17.372638,78.481707,0.06561522197349036,1.0112070922747574,24.943849074100907,22888,60.0
642,17.372638,78.486207,0.40876290191275416,1.172205828829869,29.05742811219047,23249,60.0
643,17.372638,78.490707,0.15021636943239106,0.9558031744488351,23.011651318930735,22936,60.0
644,17.372638,78.495207,0.211069409443421,0.48511531018102233,21.56807222037042,22048,60.0
645,17.372638,78.499707,0.598618574036896,0.11498816528719423,23.46233775145968,20823,60.0
646,17.372638,78.504207,1.0300361602203982,0.49720815596904666,26.73869329154397,19460,60.0
647,17.372638,78.508707,1.1448087623223604,0.9681517859626849,21.930517498475353,18076,60.0
648,17.372638,78.513207,0.842490406689953,1.4434431296987307,23.149502789547753,16732,60.0
649,17.372638,78.517707,0.5766656420965868,1.9198558575511409,19.759809228539027,15458,60.0
650,17.372638,78.522207,0.4289108694851361,2.3967213469799376,22.75915166610399,14266,60.0
651,17.372638,78.526707,0.3161417667014522,2.873814220063942,17.561250803970523,13161,60.0
652,17.372638,78.531207,0.020396105120020422,3.271199768455125,19.122445384153085,12140,60.0
653,17.372638,78.535707,0.4081060768495046,2.985447791698134,15.697094467929654,11202,60.0
654,17.372638,78.540207,0.551675289805126,2.7534007866613788,19.878985824044687,10342,60.0
655,17.372638,78.544707,0.21111644841970537,2.5895366479264093,17.387209786935284,9555,60.0
656,17.372638,78.549207,0.47471085324643064,2.507259658341121,16.82517375405375,8835,60.0
657,17.372638,78.553707,0.858763743071318,2.5145911640638783,21.594129831134982,8178,60.0
658,17.372638,78.558207,0.5909083418776021,2.610776366344578,22.555442053684054,7578,60.0
659,17.372638,78.562707,0.24869088817089752,2.7866296008085922,18.038064488546496,7031,60.0
660,17.372638,78.567207,0.24472628618502118,3.028303586660229,15.977168495600846,6532,60.0
661,17.372638,78.571707,0.7340384268858193,3.3214616476679564,23.029165700566566,6078,60.0
662,17.372638,78.576207,0.5604962409144931,3.680951394910184,21.028813702455526,5664,60.0
663,17.372638,78.580707,0.11499255153385833,3.910569866426823,20.303681166790334,5288,60.0
664,17.377138,78.378207,0.37135417927510467,6.873089817964035,16.45555857527358,6810,60.0
665,17.377138,78.382707,0.4532476677562533,6.649569179694421,13.60544221608194,7074,60.0
666,17.377138,78.387207,0.5912312425920149,6.453691301260191,14.704253439116535,7346,60.0
667,17.377138,78.391707,0.7065789953157696,6.2880400011840285,19.864044815634188,7631,60.0
668,17.377138,78.396207,0.530620597648611,6.155056231285117,17.243513111554904,7934,60.0
669,17.377138,78.400707,0.44207002622250857,6.056892096963646,13.231111052299761,8259,60.0
670,17.377138,78.405207,0.5255612824642589,5.8259485107669535,21.17286794566521,8612,60.0
671,17.377138,78.409707,0.537961892731258,5.536611718436013,21.078671493890123,9001,60.0
672,17.377138,78.414207,0.066374872141265,5.274699021012717,17.220053654002506,9432,60.0
673,17.377138,78.418707,0.29404253746396014,5.044483856286373,18.38010379859466,9911,60.0
674,17.377138,78.423207,0.5448070607861835,4.85048164249733,25.214172406420772,10447,60.0
675,17.377138,78.427707,0.4466707032847676,4.38233536135957,24.66780054405687,11046,60.0
676,17.377138,78.432207,0.27763333451933686,3.9068428695147714,28.69378709586809,11716,60.0
677,17.377138,78.436707,0.3678091219044941,3.431917690387707,26.210605477211963,12465,60.0
678,17.377138,78.441207,0.5854159320463923,2.9578331090299734,28.249649578345092,13300,60.0
679,17.377138,78.445707,0.922920936215958,2.4850702627080996,29.835777189836694,14229,60.0
680,17.377138,78.450207,1.2642253066040816,2.0145598934169695,34.37169523455863,15260,60.0
681,17.377138,78.454707,1.098315069042062,1.5483567943969672,33.34703653492178,16399,60.0
682,17.377138,78.459207,0.81271817392835,1.0919916699654808,33.06297405349233,17651,60.0
683,17.377138,78.463707,0.6110229066140133,0.6660050288026126,28.299306335070362,19016,60.0
684,17.377138,78.468207,0.7364028681180569,0.38827752511863317,29.032616322352755,20487,60.0
685,17.377138,78.472707,0.7406705564749967,0.5603891699536415,28.60279523901586,22034,60.0
686,17.377138,78.477207,0.43540914714119955,0.9661223805344757,28.7776578047031,23576,60.0
687,17.377138,78.481707,0.03463046688931173,1.2347152232713992,27.10664431628281,24895,60.0
688,17.377138,78.486207,0.05504785395949017,1.1043951666559466,22.507144465677836,25519,60.0
689,17.377138,78.490707,0.2822731911295366,1.0242111110190766,23.031063089453152,25021,60.0
690,17.377138,78.495207,0.029469359538501064,0.6089353189170645,22.013708309729818,23700,60.0
691,17.377138,78.499707,0.39433761874104767,0.38560743626597394,22.065949248280933,22076,60.0
692,17.377138,78.504207,0.8491090110290039,0.6186121700187786,26.166730601322012,20414,60.0
693,17.377138,78.508707,0.7864140546429756,1.0357441713436795,18.38630675798951,18814,60.0
694,17.377138,78.513207,0.4633868162813912,1.4896133757627457,18.360783187288597,17313,60.0
695,17.377138,78.517707,0.1626936754429377,1.954795917380617,15.79707795534944,15922,60.0
696,17.377138,78.522207,0.061792805801202284,2.4247893095384287,11.384455480700595,14642,60.0
697,17.377138,78.526707,0.1485471644238172,2.8972532438953893,14.027496220963151,13469,60.0
698,17.377138,78.531207,0.023690248981144593,3.371149146513987,12.943910378095914,12395,60.0
699,17.377138,78.535707,0.23525057586446663,3.4153105482357877,15.383417747952244,11415,60.0
700,17.377138,78.540207,0.5364065374008696,3.214451154815356,19.74232387028225,10520,60.0
701,17.377138,78.544707,0.2448416725232861,3.0752563944138784,15.384958906646691,9705,60.0
702,17.377138,78.549207,0.2775547805261765,3.006303899383762,14.298564517923912,8962,60.0
703,17.377138,78.553707,0.38632428748079256,2.9326647834726822,17.359155856638942,8286,60.0
704,17.377138,78.558207,0.39210844633846215,2.839631574577608,20.22292383872506,7671,60.0
705,17.377138,78.562707,0.01222093226108275,2.8253349194780197,14.64676071035463,7110,60.0
706,17.377138,78.567207,0.187353515191829,2.8909431879435536,16.69402584040998,6601,60.0
707,17.377138,78.571707,0.6417802178118068,3.0312724729426246,23.308837360048965,6137,60.0
708,17.377138,78.576207,0.4737093152500634,3.2366183393577055,21.743850161040974,5716,60.0
709,17.377138,78.580707,0.16760260498531998,3.495541291925494,22.670035417380213,5332,60.0
710,17.381638,78.382707,0.4906864205991418,6.204149040260395,16.30176000143191,7425,60.0
711,17.381638,78.387207,0.913875019923623,5.993737531999891,20.37698022396522,7693,60.0
712,17.381638,78.391707,0.9860085760552861,5.815002767029619,17.652107887422275,7970,60.0
713,17.381638,78.396207,0.5404773410123178,5.670940667040265,17.54085471676482,8263,60.0
714,17.381638,78.400707,0.26008533369693904,5.564244981038893,16.160705114392876,8576,60.0
715,17.381638,78.405207,0.5433586945459176,5.497091927645614,16.710222616210736,8916,60.0
716,17.381638,78.409707,0.48765501296091956,5.136666223037157,16.674173754237827,9292,60.0
717,17.381638,78.414207,0.020311186205178116,4.85322469948522,19.46288250643333,9709,60.0
718,17.381638,78.418707,0.28658420014184927,4.601979577979404,20.147045705482064,10178,60.0
719,17.381638,78.423207,0.7242644928724624,4.388464201235554,22.61852951278226,10704,60.0
720,17.381638,78.427707,0.9170685713830578,4.218411550918506,26.8053551672086,11297,60.0
721,17.381638,78.432207,0.7754939755955186,3.889836515390811,29.53378457048602,11965,60.0
722,17.381638,78.436707,0.8394772495556475,3.4125579292543615,24.144838597162362,12716,60.0
723,17.381638,78.441207,0.9903787502504018,2.9353609239620777,27.54454415208577,13559,60.0
724,17.381638,78.445707,1.2762474389103646,2.45829300905575,31.184864815990906,14504,60.0
725,17.381638,78.450207,1.4195708708659225,1.9814474293468654,37.41691943761665,15560,60.0
726,17.381638,78.454707,1.504149448376646,1.5050355297399505,35.97805364133525,16738,60.0
727,17.381638,78.459207,1.2325664135264705,1.029659463521913,35.522450022427535,18048,60.0
728,17.381638,78.463707,1.1099843169163008,0.5579730379303692,30.963416968109115,19500,60.0
729,17.381638,78.468207,1.1836389750882896,0.13615376197018478,31.225269995284222,21104,60.0
730,17.381638,78.472707,0.9398369051238772,0.4263923293237359,32.470242485527855,22863,60.0
731,17.381638,78.477207,0.5212280335099075,0.8950707378702976,28.56080166224926,24763,60.0
732,17.381638,78.481707,0.30330215522236775,0.8201200392211062,27.44366409790684,26707,60.0
733,17.381638,78.486207,0.1471947834109137,0.6064415673611327,24.097430014405763,28017,60.0
734,17.381638,78.490707,0.18468545833502936,0.7204154288551154,24.201243798433314,27002,60.0
735,17.381638,78.495207,0.042694730533546686,0.9545296747234763,21.974518399289543,24980,60.0
736,17.381638,78.499707,0.2043274516375757,0.8546347716836689,23.003573685566817,22940,60.0
737,17.381638,78.504207,0.4509961935706737,1.0028564976641956,23.35485447626132,21031,60.0
738,17.381638,78.508707,0.4442757076918693,1.3072753026033332,17.304743734109778,19275,60.0
739,17.381638,78.513207,0.12126429427560206,1.6897107934877753,13.024395293507858,17668,60.0
740,17.381638,78.517707,0.23424466609266478,2.1112466110462282,19.216498571071934,16202,60.0
741,17.381638,78.522207,0.509576610405289,2.552584528861138,20.39211211944913,14867,60.0
742,17.381638,78.526707,0.4567981715900175,3.0050123356634155,14.973289105707437,13652,60.0
743,17.381638,78.531207,0.11503593133256566,3.464187687291292,10.743864968672517,12546,60.0
744,17.381638,78.535707,0.03828052297507826,3.568720555264709,13.901847355925725,11540,60.0
745,17.381638,78.540207,0.09623178722705204,3.2209794311596815,15.824805200146983,10625,60.0
746,17.381638,78.544707,0.1834464430601954,2.9102688112567114,18.20697327226187,9793,60.0
747,17.381638,78.549207,0.07749455979597947,2.649648009848914,15.343708760743212,9037,60.0
748,17.381638,78.553707,0.09951346450307376,2.455120885763557,14.233681443538128,8350,60.0
749,17.381638,78.558207,0.13311857365697638,2.34320646063782,14.107967833213376,7725,60.0
750,17.381638,78.562707,0.3951355891474007,2.3258607947975714,18.363193985047225,7157,60.0
751,17.381638,78.567207,0.4255461456563749,2.4051308327328567,18.928422272983077,6641,60.0
752,17.381638,78.571707,0.2941145426967118,2.5720991766119377,17.810211670622788,6172,60.0
753,17.381638,78.576207,0.02715197146392122,2.8111826677771,23.50024922463306,5745,60.0
754,17.381638,78.580707,0.3856665772594753,3.1057713653306593,26.312891436365444,5358,60.0
755,17.386138,78.382707,0.3775929769716856,5.76774782225162,17.224014752968532,7807,60.0
756,17.386138,78.391707,0.6243145720782663,5.346945100986653,15.056312244672984,8331,60.0
757,17.386138,78.396207,0.431752728022612,5.189910741335981,18.023113898838005,8607,60.0
758,17.386138,78.400707,0.05361096286005456,5.07311119174761,16.096751286958792,8901,60.0
759,17.386138,78.405207,0.39502463524317294,4.999367249564113,18.702199595352916,9220,60.0
760,17.386138,78.409707,0.30623654767952185,4.755771760205491,20.88195880900411,9574,60.0
761,17.386138,78.414207,0.1682733680108532,4.448132731705034,20.035473265842004,9970,60.0
762,17.386138,78.418707,0.45934020848171664,4.172573462440627,23.273581165060794,10417,60.0
763,17.386138,78.423207,0.9101499206160426,3.9358377174700068,27.085744723192512,10923,60.0
764,17.386138,78.427707,1.3740471720321668,3.7452947168844912,30.57907689002352,11498,60.0
765,17.386138,78.432207,1.2736326172135033,3.6082698394733606,26.976543323800946,12149,60.0
766,17.386138,78.436707,1.3163848113075276,3.5309991069401088,32.12250950693337,12885,60.0
767,17.386138,78.441207,1.1862705402610652,2.997443143065796,31.08609547722134,13717,60.0
768,17.386138,78.445707,0.9554110392267072,2.532111653476085,29.113362396689222,14653,60.0
769,17.386138,78.450207,0.9253833326667085,2.0723346434862573,35.52427762562722,15703,60.0
770,17.386138,78.454707,1.1208147404725515,1.6228400241125158,37.24545694576018,16879,60.0
771,17.386138,78.459207,1.4517961596335487,1.1952849176573432,38.71781905570211,18192,60.0
772,17.386138,78.463707,1.2941630311808596,0.824536079754171,35.554515243778766,19656,60.0
773,17.386138,78.468207,1.144205197936539,0.4765565123296521,36.600893896194954,21282,60.0
774,17.386138,78.472707,1.1745373040602616,0.34005979968362454,33.633744638191715,23085,60.0
775,17.386138,78.477207,0.9244083643450219,0.6783890281147076,31.83041241055007,25079,60.0
776,17.386138,78.481707,0.7244245737601942,0.56694505723267,27.163980162397376,27263,60.0
777,17.386138,78.486207,0.6470429394398243,0.12887470427506303,28.644919041780426,29333,60.0
778,17.386138,78.490707,0.6849882091849611,0.409673023609117,27.035444855769224,27653,60.0
779,17.386138,78.495207,0.37874797614091354,0.5546687603485974,21.217363711505758,25311,60.0
780,17.386138,78.499707,0.061956276535869464,0.35628018602762157,20.514869496945018,23150,60.0
781,17.386138,78.504207,0.04011390918352023,0.6342313162695157,19.01416277283574,21179,60.0
782,17.386138,78.508707,0.06606786381660516,1.0647059726984733,21.64635989429782,19385,60.0
783,17.386138,78.513207,0.1724438003955291,1.5234775705068275,19.275590331926118,17754,60.0
784,17.386138,78.517707,0.5201036792292311,1.9910812792305426,18.508313291970403,16271,60.0
785,17.386138,78.522207,0.9309870685270893,2.4624908254407876,20.510372254507402,14922,60.0
786,17.386138,78.526707,0.5647940413180997,2.9358734852384027,17.14622134521901,13697,60.0
787,17.386138,78.531207,0.2314565658263582,3.410407721507453,14.098671000721415,12583,60.0
788,17.386138,78.535707,0.18894439375764224,3.2654941211853643,11.753746583817053,11571,60.0
789,17.386138,78.540207,0.30123467371842927,2.881397581807337,14.192551569632453,10652,60.0
790,17.386138,78.544707,0.02700364326558983,2.5293190665327443,11.49567945424813,9816,60.0
791,17.386138,78.549207,0.43244414666944675,2.224513565750306,13.290310145582696,9056,60.0
792,17.386138,78.553707,0.5392338498860489,1.9888360960317903,18.044391406438834,8366,60.0
793,17.386138,78.558207,0.2748375796181036,1.8489132426629957,17.00914079627205,7739,60.0
794,17.386138,78.562707,0.008587027005418009,1.8268809732839715,12.021946831536955,7169,60.0
795,17.386138,78.567207,0.03404422816629616,1.9267876769071546,16.61297966962436,6651,60.0
796,17.386138,78.571707,0.17497760655690286,2.1315558080174246,20.91371117745253,6181,60.0
797,17.386138,78.576207,0.14629355337354832,2.4146536651285646,22.155757691593205,5753,60.0
798,17.386138,78.580707,0.23188194355016814,2.752013304956397,23.916777540426473,5365,60.0
799,17.386138,78.585207,0.23385182482814698,3.126116582300913,23.253702745202848,5012,60.0
800,17.390638,78.382707,0.34236557465104517,5.342576078776897,12.588209623329904,8224,60.0
801,17.390638,78.396207,0.042612768632547066,4.71291136900711,11.414077283437882,8970,60.0
802,17.390638,78.400707,0.3438574159547588,4.583977174759914,16.90030058188326,9237,60.0
803,17.390638,78.405207,0.18108565562838616,4.50223064204428,17.004263385001934,9527,60.0
804,17.390638,78.409707,0.08932557479612686,4.470261247272091,19.43746740731453,9850,60.0
805,17.390638,78.414207,0.08396851403672338,4.064324569690829,20.316973496659294,10214,60.0
806,17.390638,78.418707,0.3106449687605703,3.760754866554033,20.57609063523394,10629,60.0
807,17.390638,78.423207,0.7780336123342568,3.4962513700258016,22.55300928083304,11104,60.0
808,17.390638,78.427707,1.2530727000626345,3.280277981689218,28.637923906293988,11647,60.0
809,17.390638,78.432207,1.100839581995571,3.1229196517606166,30.124886405476488,12266,60.0
810,17.390638,78.436707,1.0043735697529563,3.0333124114673304,29.935450170465256,12971,60.0
811,17.390638,78.441207,0.8327521588901348,3.017498092805313,29.242712267675735,13770,60.0
812,17.390638,78.445707,0.5035047920039579,2.6528678768536573,29.842845860018336,14672,60.0
813,17.390638,78.450207,0.4452435193537417,2.2860346898782566,28.689565052084472,15684,60.0
814,17.390638,78.454707,0.7712664095715667,1.7973242485104548,30.88042859307572,16816,60.0
815,17.390638,78.459207,1.2020645756634658,1.323191618666836,35.5845641063768,18075,60.0
816,17.390638,78.463707,0.8869605742149421,0.8528322789395392,32.256958744147575,19467,60.0
817,17.390638,78.468207,0.6510583228772933,0.3997936514190445,31.873575495532183,20993,60.0
818,17.390638,78.472707,0.7031448197122097,0.21993695270922028,31.742463479994374,22640,60.0
819,17.390638,78.477207,1.0044804259548286,0.6268451119834141,29.99792966761145,24356,60.0
820,17.390638,78.481707,1.1969675284836836,0.6863025135787426,31.539995861151727,25955,60.0
821,17.390638,78.486207,1.1473523656702682,0.40767711300668846,33.9791839826332,26814,60.0
822,17.390638,78.490707,0.8973875548366381,0.5634005733761904,26.042181592507276,26125,60.0
823,17.390638,78.495207,0.6318098137408014,0.4527058548857635,21.205707943402473,24479,60.0
824,17.390638,78.499707,0.4692738998337864,0.15564438070932152,19.35299742872035,22629,60.0
825,17.390638,78.504207,0.008438026636441836,0.5472953437951914,18.974343741498824,20823,60.0
826,17.390638,78.508707,0.41603939284042923,1.0153145577495857,20.064676754334293,19127,60.0
827,17.390638,78.513207,0.5805420163984872,1.4893688416085202,19.476314465531836,17560,60.0
828,17.390638,78.517707,0.8697627393282862,1.9650953865450345,22.718792410880216,16121,60.0
829,17.390638,78.522207,0.8614725018336165,2.441516873966316,13.89779655381868,14804,60.0
830,17.390638,78.526707,0.8316492617525232,2.918292968180956,19.050652003278387,13602,60.0
831,17.390638,78.531207,0.6486446437248597,3.395274286948635,19.69539102933902,12506,60.0
832,17.390638,78.535707,0.3730791303228646,3.0152764224059903,12.311825533982677,11508,60.0
833,17.390638,78.540207,0.24017931971121256,2.594407477004899,12.906513594611429,10599,60.0
834,17.390638,78.544707,0.3772247969436442,2.1968158635885264,13.12998300412144,9772,60.0
835,17.390638,78.549207,0.45544282144283205,1.8376727809683084,13.710217364723587,9020,60.0
836,17.390638,78.553707,0.1716932901810719,1.5440447181744732,13.77146402346268,8335,60.0
837,17.390638,78.558207,0.13827446431834933,1.3590800066587037,17.91948408910214,7713,60.0
838,17.390638,78.562707,0.06272401175982781,1.3289523575116067,19.31330912902901,7147,60.0
839,17.390638,78.567207,0.2657626207563293,1.4632572582687935,17.365304926191396,6632,60.0
840,17.390638,78.571707,0.33133196619868555,1.723983982036001,23.536084468600205,6164,60.0
841,17.390638,78.576207,0.2074207725657805,2.0637614366476424,20.422106454904004,5739,60.0
842,17.390638,78.580707,0.11558985204548548,2.4499169974522856,24.70468027300754,5353,60.0
843,17.395138,78.396207,0.4645084190816418,4.241302660308122,15.745151891059134,9356,60.0
844,17.395138,78.400707,0.5655429991728447,4.097559143401303,17.644528665184133,9587,60.0
845,17.395138,78.405207,0.34233746881678795,4.00590105162761,17.81281123468475,9838,60.0
846,17.395138,78.409707,0.09907112778839162,3.9699376773488533,23.17931763087883,10120,60.0
847,17.395138,78.414207,0.058881263324527394,3.7084145143813116,19.60429782864961,10442,60.0
848,17.395138,78.418707,0.3534152104071939,3.3729719294233287,19.654873237275574,10814,60.0
849,17.395138,78.423207,0.8306719873678512,3.0753021571821786,27.30537406768332,11246,60.0
850,17.395138,78.427707,1.05664186410815,2.8273608498773726,27.421580957081858,11745,60.0
851,17.395138,78.432207,0.6763343185796079,2.643179466064904,26.247611808396574,12319,60.0
852,17.395138,78.436707,0.5043328163370256,2.536684509700569,29.27361518790885,12977,60.0
853,17.395138,78.441207,0.6706998773783114,2.517753207028775,29.63493700724491,13724,60.0
854,17.395138,78.445707,0.1932144287935607,2.3902719888917647,28.203867274445162,14568,60.0
855,17.395138,78.450207,0.15086852316363072,1.9752699548547867,28.14984697284073,15513,60.0
856,17.395138,78.454707,0.628246953522607,1.595605601133218,32.155360555764865,16564,60.0
857,17.395138,78.459207,1.0959368584119815,1.2830423613691684,35.38509481024866,17720,60.0
858,17.395138,78.463707,0.6296476228462115,1.0965458472647942,27.85312941278613,18977,60.0
859,17.395138,78.468207,0.19538848179559729,0.7702716675186977,30.187430736454846,20317,60.0
860,17.395138,78.472707,0.3246000610677693,0.6941602720031139,27.150068968498736,21695,60.0
861,17.395138,78.477207,0.7695894180388473,0.9090723503692538,28.152430020425424,23012,60.0
862,17.395138,78.481707,1.0614682298963556,0.793274219879353,31.717032453741744,24060,60.0
863,17.395138,78.486207,0.9011366727402921,0.41094363634357384,29.90879147386903,24502,60.0
864,17.395138,78.490707,0.5769877235591531,0.4055325184625573,25.137844136074058,24096,60.0
865,17.395138,78.495207,0.21065038779419756,0.6944657047884238,24.618845578934078,23006,60.0
866,17.395138,78.499707,0.015484766932559374,0.649822591052613,17.676685854912648,21580,60.0
867,17.395138,78.504207,0.04112405097644416,0.835206350141149,18.267568540297678,20056,60.0
868,17.395138,78.508707,0.45745822423012306,1.1953589896857084,19.013950463917308,18550,60.0
869,17.395138,78.513207,0.9217310078117946,1.6174701852442757,21.563152791951993,17115,60.0
870,17.395138,78.517707,0.7336537901245794,2.063867656722099,19.897765458640954,15770,60.0
871,17.395138,78.522207,0.38632514225469994,2.521686504352926,14.216014731495477,14524,60.0
872,17.395138,78.526707,0.3368681947840594,2.985677337611235,16.55601935491831,13375,60.0
873,17.395138,78.531207,0.5128309327835429,3.2921042670996425,15.685031723747638,12320,60.0
