cell_id,lat,lon
1152,17.422138,78.522207
1153,17.422138,78.526707
1154,17.422138,78.531207
1155,17.422138,78.535707
1156,17.422138,78.540207
1157,17.422138,78.544707
1158,17.422138,78.549207
1159,17.422138,78.553707
1160,17.422138,78.558207
1161,17.422138,78.562707
1162,17.426638,78.283707
1163,17.426638,78.306207
1164,17.426638,78.310707
1165,17.426638,78.315207
1166,17.426638,78.319707
1167,17.426638,78.324207
1168,17.426638,78.328707
1169,17.426638,78.333207
1170,17.426638,78.337707
1171,17.426638,78.342207
1172,17.426638,78.346707
1173,17.426638,78.351207
1174,17.426638,78.355707
1175,17.426638,78.360207
1176,17.426638,78.364707
1177,17.426638,78.369207
1178,17.426638,78.373707
1179,17.426638,78.378207
1180,17.426638,78.382707
1181,17.426638,78.387207
1182,17.426638,78.391707
1183,17.426638,78.396207
1184,17.426638,78.400707
1185,17.426638,78.405207
1186,17.426638,78.409707
1187,17.426638,78.414207
1188,17.426638,78.418707
1189,17.426638,78.423207
1190,17.426638,78.427707
1191,17.426638,78.432207
1192,17.426638,78.436707
1193,17.426638,78.441207
1194,17.426638,78.445707
1195,17.426638,78.450207
1196,17.426638,78.454707
1197,17.426638,78.459207
1198,17.426638,78.463707
1199,17.426638,78.468207
1200,17.426638,78.472707
1201,17.426638,78.477207
1202,17.426638,78.481707
1203,17.426638,78.486207
1204,17.426638,78.490707
1205,17.426638,78.495207
1206,17.426638,78.499707
1207,17.426638,78.504207
1208,17.426638,78.508707
1209,17.426638,78.513207
1210,17.426638,78.517707
1211,17.426638,78.522207
1212,17.426638,78.526707
1213,17.426638,78.531207
1214,17.426638,78.535707
1215,17.426638,78.540207
1216,17.426638,78.544707
1217,17.426638,78.549207
1218,17.426638,78.553707
1219,17.426638,78.558207
1220,17.426638,78.562707
1221,17.431138,78.279207
1222,17.431138,78.283707
1223,17.431138,78.288207
1224,17.431138,78.292707
1225,17.431138,78.297207
1226,17.431138,78.301707
1227,17.431138,78.306207
1228,17.431138,78.310707
1229,17.431138,78.315207
1230,17.431138,78.319707
1231,17.431138,78.324207
1232,17.431138,78.328707
1233,17.431138,78.333207
1234,17.431138,78.337707
1235,17.431138,78.342207
1236,17.431138,78.346707
1237,17.431138,78.351207
1238,17.431138,78.355707
1239,17.431138,78.360207
1240,17.431138,78.364707
1241,17.431138,78.369207
1242,17.431138,78.373707
1243,17.431138,78.378207
1244,17.431138,78.382707
1245,17.431138,78.387207
1246,17.431138,78.391707
1247,17.431138,78.396207
1248,17.431138,78.400707
1249,17.431138,78.405207
1250,17.431138,78.409707
1251,17.431138,78.414207
1252,17.431138,78.418707
1253,17.431138,78.423207
1254,17.431138,78.427707
1255,17.431138,78.432207
1256,17.431138,78.436707
1257,17.431138,78.441207
1258,17.431138,78.445707
1259,17.431138,78.450207
1260,17.431138,78.454707
1261,17.431138,78.459207
1262,17.431138,78.463707
1263,17.431138,78.468207
1264,17.431138,78.472707
1265,17.431138,78.477207
1266,17.431138,78.481707
1267,17.431138,78.486207
1268,17.431138,78.490707
1269,17.431138,78.495207
1270,17.431138,78.499707
1271,17.431138,78.504207
1272,17.431138,78.508707
1273,17.431138,78.513207
1274,17.431138,78.517707
1275,17.431138,78.522207
1276,17.431138,78.526707
1277,17.431138,78.531207
1278,17.431138,78.535707
1279,17.431138,78.540207
1280,17.431138,78.544707
1281,17.431138,78.549207
1282,17.431138,78.553707
1283,17.431138,78.558207
1284,17.431138,78.562707
1285,17.431138,78.567207
1286,17.431138,78.571707
1287,17.431138,78.576207
1288,17.435638,78.274707
1289,17.435638,78.279207
1290,17.435638,78.283707
1291,17.435638,78.288207
1292,17.435638,78.292707
1293,17.435638,78.297207
1294,17.435638,78.301707
1295,17.435638,78.306207
1296,17.435638,78.310707
1297,17.435638,78.315207
1298,17.435638,78.319707
1299,17.435638,78.324207
1300,17.435638,78.328707
1301,17.435638,78.333207
1302,17.435638,78.337707
1303,17.435638,78.342207
1304,17.435638,78.346707
1305,17.435638,78.351207
1306,17.435638,78.355707
1307,17.435638,78.360207
1308,17.435638,78.364707
1309,17.435638,78.369207
1310,17.435638,78.373707
1311,17.435638,78.378207
1312,17.435638,78.382707
1313,17.435638,78.387207
1314,17.435638,78.391707
1315,17.435638,78.396207
1316,17.435638,78.400707
1317,17.435638,78.405207
1318,17.435638,78.409707
1319,17.435638,78.414207
1320,17.435638,78.418707
1321,17.435638,78.423207
1322,17.435638,78.427707
1323,17.435638,78.432207
1324,17.435638,78.436707
1325,17.435638,78.441207
1326,17.435638,78.445707
1327,17.435638,78.450207
1328,17.435638,78.454707
1329,17.435638,78.459207
1330,17.435638,78.463707
1331,17.435638,78.468207
1332,17.435638,78.472707
1333,17.435638,78.477207
1334,17.435638,78.481707
1335,17.435638,78.486207
1336,17.435638,78.490707
1337,17.435638,78.495207
1338,17.435638,78.499707
1339,17.435638,78.504207
1340,17.435638,78.508707
1341,17.435638,78.513207
1342,17.435638,78.517707
1343,17.435638,78.522207
1344,17.435638,78.526707
1345,17.435638,78.531207
1346,17.435638,78.535707
1347,17.435638,78.540207
1348,17.435638,78.544707
1349,17.435638,78.549207
1350,17.435638,78.553707
1351,17.435638,78.558207
1352,17.435638,78.562707
1353,17.435638,78.567207
1354,17.435638,78.571707
1355,17.435638,78.576207
1356,17.440138,78.274707
1357,17.440138,78.279207
1358,17.440138,78.283707
1359,17.440138,78.288207
1360,17.440138,78.292707
1361,17.440138,78.297207
1362,17.440138,78.301707
1363,17.440138,78.306207
1364,17.440138,78.310707
1365,17.440138,78.315207
1366,17.440138,78.319707
1367,17.440138,78.324207
1368,17.440138,78.328707
1369,17.440138,78.333207
1370,17.440138,78.337707
1371,17.440138,78.342207
1372,17.440138,78.346707
1373,17.440138,78.351207
1374,17.440138,78.355707
1375,17.440138,78.360207
1376,17.440138,78.364707
1377,17.440138,78.369207
1378,17.440138,78.373707
1379,17.440138,78.378207
1380,17.440138,78.382707
1381,17.440138,78.387207
1382,17.440138,78.391707
1383,17.440138,78.396207
1384,17.440138,78.400707
1385,17.440138,78.405207
1386,17.440138,78.409707
1387,17.440138,78.414207
1388,17.440138,78.418707
1389,17.440138,78.423207
1390,17.440138,78.427707
1391,17.440138,78.432207
1392,17.440138,78.436707
1393,17.440138,78.441207
1394,17.440138,78.445707
1395,17.440138,78.450207
1396,17.440138,78.454707
1397,17.440138,78.459207
1398,17.440138,78.463707
1399,17.440138,78.468207
1400,17.440138,78.472707
1401,17.440138,78.477207
1402,17.440138,78.481707
1403,17.440138,78.486207
1404,17.440138,78.490707
1405,17.440138,78.495207
1406,17.440138,78.499707
1407,17.440138,78.504207
1408,17.440138,78.508707
1409,17.440138,78.513207
1410,17.440138,78.517707
1411,17.440138,78.522207
1412,17.440138,78.526707
1413,17.440138,78.531207
1414,17.440138,78.535707
1415,17.440138,78.540207
1416,17.440138,78.544707
1417,17.440138,78.549207
1418,17.440138,78.553707
1419,17.440138,78.558207
1420,17.440138,78.562707
1421,17.440138,78.567207
1422,17.440138,78.571707
1423,17.440138,78.576207
1424,17.440138,78.580707
1425,17.444638,78.274707
1426,17.444638,78.279207
1427,17.444638,78.283707
1428,17.444638,78.288207
1429,17.444638,78.292707
1430,17.444638,78.297207
1431,17.444638,78.301707
1432,17.444638,78.306207
1433,17.444638,78.310707
1434,17.444638,78.315207
1435,17.444638,78.319707
1436,17.444638,78.324207
1437,17.444638,78.328707
1438,17.444638,78.333207
1439,17.444638,78.337707
1440,17.444638,78.342207
1441,17.444638,78.346707
1442,17.444638,78.351207
1443,17.444638,78.355707
1444,17.444638,78.360207
1445,17.444638,78.364707
1446,17.444638,78.369207
1447,17.444638,78.373707
1448,17.444638,78.378207
1449,17.444638,78.382707
1450,17.444638,78.387207
1451,17.444638,78.391707
1452,17.444638,78.396207
1453,17.444638,78.400707
1454,17.444638,78.405207
1455,17.444638,78.409707
1456,17.444638,78.414207
1457,17.444638,78.418707
1458,17.444638,78.423207
1459,17.444638,78.427707
1460,17.444638,78.432207
1461,17.444638,78.436707
1462,17.444638,78.441207
1463,17.444638,78.445707
1464,17.444638,78.450207
1465,17.444638,78.454707
1466,17.444638,78.459207
1467,17.444638,78.463707
1468,17.444638,78.468207
1469,17.444638,78.504207
1470,17.444638,78.508707
1471,17.444638,78.513207
1472,17.444638,78.517707
1473,17.444638,78.522207
1474,17.444638,78.526707
1475,17.444638,78.531207
1476,17.444638,78.535707
1477,17.444638,78.540207
1478,17.444638,78.544707
1479,17.444638,78.549207
1480,17.444638,78.553707
1481,17.444638,78.558207
1482,17.444638,78.562707
1483,17.444638,78.567207
1484,17.444638,78.571707
1485,17.444638,78.576207
1486,17.444638,78.580707
1487,17.444638,78.585207
1488,17.444638,78.589707
1489,17.449138,78.279207
1490,17.449138,78.283707
1491,17.449138,78.288207
1492,17.449138,78.292707
1493,17.449138,78.297207
1494,17.449138,78.301707
1495,17.449138,78.306207
1496,17.449138,78.310707
1497,17.449138,78.315207
1498,17.449138,78.319707
1499,17.449138,78.324207
1500,17.449138,78.328707
1501,17.449138,78.333207
1502,17.449138,78.337707
1503,17.449138,78.342207
1504,17.449138,78.346707
1505,17.449138,78.351207
1506,17.449138,78.355707
1507,17.449138,78.360207
1508,17.449138,78.364707
1509,17.449138,78.369207
1510,17.449138,78.373707
1511,17.449138,78.378207
1512,17.449138,78.382707
1513,17.449138,78.387207
1514,17.449138,78.391707
1515,17.449138,78.396207
1516,17.449138,78.400707
1517,17.449138,78.405207
1518,17.449138,78.409707
1519,17.449138,78.414207
1520,17.449138,78.418707
1521,17.449138,78.423207
1522,17.449138,78.427707
1523,17.449138,78.432207
1524,17.449138,78.436707
1525,17.449138,78.441207
1526,17.449138,78.445707
1527,17.449138,78.450207
1528,17.449138,78.454707
1529,17.449138,78.459207
1530,17.449138,78.463707
1531,17.449138,78.468207
1532,17.449138,78.504207
1533,17.449138,78.526707
1534,17.449138,78.531207
1535,17.449138,78.535707
1536,17.449138,78.540207
1537,17.449138,78.544707
1538,17.449138,78.549207
1539,17.449138,78.553707
1540,17.449138,78.558207
1541,17.449138,78.562707
1542,17.449138,78.567207
1543,17.449138,78.571707
1544,17.449138,78.576207
1545,17.449138,78.580707
1546,17.449138,78.585207
1547,17.449138,78.589707
1548,17.449138,78.594207
1549,17.449138,78.598707
1550,17.449138,78.603207
1551,17.449138,78.607707
1552,17.453638,78.283707
1553,17.453638,78.288207
1554,17.453638,78.292707
1555,17.453638,78.297207
1556,17.453638,78.301707
1557,17.453638,78.306207
1558,17.453638,78.310707
1559,17.453638,78.315207
1560,17.453638,78.319707
1561,17.453638,78.324207
1562,17.453638,78.328707
1563,17.453638,78.333207
1564,17.453638,78.337707
1565,17.453638,78.342207
1566,17.453638,78.346707
1567,17.453638,78.351207
1568,17.453638,78.355707
1569,17.453638,78.360207
1570,17.453638,78.364707
1571,17.453638,78.369207
1572,17.453638,78.373707
1573,17.453638,78.378207
1574,17.453638,78.382707
1575,17.453638,78.387207
1576,17.453638,78.391707
1577,17.453638,78.396207
1578,17.453638,78.400707
1579,17.453638,78.405207
1580,17.453638,78.409707
1581,17.453638,78.414207
1582,17.453638,78.418707
1583,17.453638,78.423207
1584,17.453638,78.427707
1585,17.453638,78.432207
1586,17.453638,78.436707
1587,17.453638,78.441207
1588,17.453638,78.445707
1589,17.453638,78.450207
1590,17.453638,78.454707
1591,17.453638,78.459207
1592,17.453638,78.463707
1593,17.453638,78.526707
1594,17.453638,78.531207
1595,17.453638,78.535707
1596,17.453638,78.540207
1597,17.453638,78.544707
1598,17.453638,78.549207
1599,17.453638,78.553707
1600,17.453638,78.558207
1601,17.453638,78.562707
1602,17.453638,78.567207
1603,17.453638,78.571707
1604,17.453638,78.576207
1605,17.453638,78.580707
1606,17.453638,78.585207
1607,17.453638,78.589707
1608,17.453638,78.594207
1609,17.453638,78.598707
1610,17.453638,78.603207
1611,17.453638,78.607707
1612,17.458138,78.288207
1613,17.458138,78.292707
1614,17.458138,78.297207
1615,17.458138,78.301707
1616,17.458138,78.306207
1617,17.458138,78.310707
1618,17.458138,78.315207
1619,17.458138,78.319707
1620,17.458138,78.324207
1621,17.458138,78.328707
1622,17.458138,78.333207
1623,17.458138,78.337707
1624,17.458138,78.342207
1625,17.458138,78.346707
1626,17.458138,78.351207
1627,17.458138,78.355707
1628,17.458138,78.360207
1629,17.458138,78.364707
1630,17.458138,78.369207
1631,17.458138,78.373707
1632,17.458138,78.378207
1633,17.458138,78.382707
1634,17.458138,78.387207
1635,17.458138,78.391707
1636,17.458138,78.396207
1637,17.458138,78.400707
1638,17.458138,78.405207
1639,17.458138,78.409707
1640,17.458138,78.414207
1641,17.458138,78.418707
1642,17.458138,78.423207
1643,17.458138,78.427707
1644,17.458138,78.432207
1645,17.458138,78.436707
1646,17.458138,78.441207
1647,17.458138,78.445707
1648,17.458138,78.450207
1649,17.458138,78.454707
1650,17.458138,78.459207
1651,17.458138,78.531207
1652,17.458138,78.535707
1653,17.458138,78.540207
1654,17.458138,78.544707
1655,17.458138,78.549207
1656,17.458138,78.553707
1657,17.458138,78.558207
1658,17.458138,78.562707
1659,17.458138,78.567207
1660,17.458138,78.571707
1661,17.458138,78.576207
1662,17.458138,78.580707
1663,17.458138,78.585207
1664,17.458138,78.589707
1665,17.458138,78.594207
1666,17.458138,78.598707
1667,17.458138,78.603207
1668,17.458138,78.607707
1669,17.462638,78.292707
1670,17.462638,78.297207
1671,17.462638,78.301707
1672,17.462638,78.306207
1673,17.462638,78.310707
1674,17.462638,78.315207
1675,17.462638,78.319707
1676,17.462638,78.324207
1677,17.462638,78.328707
1678,17.462638,78.333207
1679,17.462638,78.337707
1680,17.462638,78.342207
1681,17.462638,78.346707
1682,17.462638,78.351207
1683,17.462638,78.355707
1684,17.462638,78.360207
1685,17.462638,78.364707
1686,17.462638,78.369207
1687,17.462638,78.373707
1688,17.462638,78.378207
1689,17.462638,78.382707
1690,17.462638,78.387207
1691,17.462638,78.391707
1692,17.462638,78.396207
1693,17.462638,78.400707
1694,17.462638,78.405207
1695,17.462638,78.409707
1696,17.462638,78.414207
1697,17.462638,78.418707
1698,17.462638,78.423207
1699,17.462638,78.427707
1700,17.462638,78.432207
1701,17.462638,78.436707
1702,17.462638,78.441207
1703,17.462638,78.445707
1704,17.462638,78.450207
1705,17.462638,78.454707
1706,17.462638,78.459207
1707,17.462638,78.535707
1708,17.462638,78.540207
1709,17.462638,78.544707
1710,17.462638,78.549207
1711,17.462638,78.553707
1712,17.462638,78.558207
1713,17.462638,78.562707
1714,17.462638,78.567207
1715,17.462638,78.571707
1716,17.462638,78.576207
1717,17.462638,78.580707
1718,17.462638,78.585207
1719,17.462638,78.589707
1720,17.462638,78.594207
1721,17.462638,78.598707
1722,17.462638,78.603207
1723,17.462638,78.607707
1724,17.462638,78.612207
1725,17.467138,78.292707
1726,17.467138,78.297207
1727,17.467138,78.301707
1728,17.467138,78.306207
1729,17.467138,78.310707
1730,17.467138,78.315207
1731,17.467138,78.319707
1732,17.467138,78.324207
1733,17.467138,78.328707
1734,17.467138,78.333207
1735,17.467138,78.337707
1736,17.467138,78.342207
1737,17.467138,78.346707
1738,17.467138,78.351207
1739,17.467138,78.355707
1740,17.467138,78.360207
1741,17.467138,78.364707
1742,17.467138,78.369207
1743,17.467138,78.373707
1744,17.467138,78.378207
1745,17.467138,78.382707
1746,17.467138,78.387207
1747,17.467138,78.391707
1748,17.467138,78.396207
1749,17.467138,78.400707
1750,17.467138,78.405207
1751,17.467138,78.409707
1752,17.467138,78.414207
1753,17.467138,78.418707
1754,17.467138,78.423207
1755,17.467138,78.427707
1756,17.467138,78.432207
1757,17.467138,78.436707
1758,17.467138,78.441207
1759,17.467138,78.445707
1760,17.467138,78.450207
1761,17.467138,78.454707
1762,17.467138,78.459207
1763,17.467138,78.535707
1764,17.467138,78.540207
1765,17.467138,78.544707
1766,17.467138,78.549207
1767,17.467138,78.553707
1768,17.467138,78.558207
1769,17.467138,78.562707
1770,17.467138,78.567207
1771,17.467138,78.571707
1772,17.467138,78.576207
1773,17.467138,78.580707
1774,17.467138,78.585207
1775,17.467138,78.589707
1776,17.467138,78.594207
1777,17.467138,78.598707
1778,17.467138,78.603207
1779,17.467138,78.607707
1780,17.467138,78.612207
1781,17.471638,78.297207
1782,17.471638,78.301707
1783,17.471638,78.306207
1784,17.471638,78.310707
1785,17.471638,78.315207
1786,17.471638,78.319707
1787,17.471638,78.324207
1788,17.471638,78.328707
1789,17.471638,78.333207
1790,17.471638,78.337707
1791,17.471638,78.342207
1792,17.471638,78.346707
1793,17.471638,78.351207
1794,17.471638,78.355707
1795,17.471638,78.360207
1796,17.471638,78.364707
1797,17.471638,78.369207
1798,17.471638,78.373707
1799,17.471638,78.378207
1800,17.471638,78.382707
1801,17.471638,78.387207
1802,17.471638,78.391707
1803,17.471638,78.396207
1804,17.471638,78.400707
1805,17.471638,78.405207
1806,17.471638,78.409707
1807,17.471638,78.414207
1808,17.471638,78.418707
1809,17.471638,78.423207
1810,17.471638,78.427707
1811,17.471638,78.432207
1812,17.471638,78.436707
1813,17.471638,78.441207
1814,17.471638,78.445707
1815,17.471638,78.450207
1816,17.471638,78.454707
1817,17.471638,78.459207
1818,17.471638,78.486207
1819,17.471638,78.490707
1820,17.471638,78.531207
1821,17.471638,78.535707
1822,17.471638,78.540207
1823,17.471638,78.544707
1824,17.471638,78.549207
1825,17.471638,78.553707
1826,17.471638,78.558207
1827,17.471638,78.562707
1828,17.471638,78.567207
1829,17.471638,78.571707
1830,17.471638,78.576207
1831,17.471638,78.580707
1832,17.471638,78.585207
1833,17.471638,78.589707
1834,17.471638,78.594207
1835,17.471638,78.598707
1836,17.471638,78.603207
1837,17.471638,78.607707
1838,17.471638,78.612207
1839,17.471638,78.616707
1840,17.476138,78.297207
1841,17.476138,78.301707
1842,17.476138,78.306207
1843,17.476138,78.310707
1844,17.476138,78.315207
1845,17.476138,78.319707
1846,17.476138,78.324207
1847,17.476138,78.328707
1848,17.476138,78.333207
1849,17.476138,78.337707
1850,17.476138,78.342207
1851,17.476138,78.346707
1852,17.476138,78.351207
1853,17.476138,78.355707
1854,17.476138,78.360207
1855,17.476138,78.364707
1856,17.476138,78.369207
1857,17.476138,78.373707
1858,17.476138,78.378207
1859,17.476138,78.382707
1860,17.476138,78.387207
1861,17.476138,78.391707
1862,17.476138,78.396207
1863,17.476138,78.400707
1864,17.476138,78.405207
1865,17.476138,78.409707
1866,17.476138,78.414207
1867,17.476138,78.418707
1868,17.476138,78.423207
1869,17.476138,78.427707
1870,17.476138,78.432207
1871,17.476138,78.436707
1872,17.476138,78.441207
1873,17.476138,78.445707
1874,17.476138,78.450207
1875,17.476138,78.454707
1876,17.476138,78.459207
1877,17.476138,78.477207
1878,17.476138,78.481707
1879,17.476138,78.486207
1880,17.476138,78.490707
1881,17.476138,78.495207
1882,17.476138,78.531207
1883,17.476138,78.535707
1884,17.476138,78.540207
1885,17.476138,78.544707
1886,17.476138,78.549207
1887,17.476138,78.553707
1888,17.476138,78.558207
1889,17.476138,78.562707
1890,17.476138,78.567207
1891,17.476138,78.571707
1892,17.476138,78.576207
1893,17.476138,78.580707
1894,17.476138,78.585207
1895,17.476138,78.589707
1896,17.476138,78.594207
1897,17.476138,78.598707
1898,17.476138,78.603207
1899,17.476138,78.607707
1900,17.476138,78.612207
1901,17.476138,78.616707
1902,17.480638,78.288207
1903,17.480638,78.297207
1904,17.480638,78.301707
1905,17.480638,78.306207
1906,17.480638,78.310707
1907,17.480638,78.315207
1908,17.480638,78.319707
1909,17.480638,78.324207
1910,17.480638,78.328707
1911,17.480638,78.333207
1912,17.480638,78.337707
1913,17.480638,78.342207
1914,17.480638,78.346707
1915,17.480638,78.351207
1916,17.480638,78.355707
1917,17.480638,78.360207
1918,17.480638,78.364707
1919,17.480638,78.369207
1920,17.480638,78.373707
1921,17.480638,78.378207
1922,17.480638,78.382707
1923,17.480638,78.387207
1924,17.480638,78.391707
1925,17.480638,78.396207
1926,17.480638,78.400707
1927,17.480638,78.405207
1928,17.480638,78.409707
1929,17.480638,78.414207
1930,17.480638,78.418707
1931,17.480638,78.423207
1932,17.480638,78.427707
1933,17.480638,78.432207
1934,17.480638,78.436707
1935,17.480638,78.441207
1936,17.480638,78.445707
1937,17.480638,78.450207
1938,17.480638,78.454707
1939,17.480638,78.459207
1940,17.480638,78.477207
1941,17.480638,78.481707
1942,17.480638,78.486207
1943,17.480638,78.490707
1944,17.480638,78.495207
1945,17.480638,78.499707
1946,17.480638,78.526707
1947,17.480638,78.531207
1948,17.480638,78.535707
1949,17.480638,78.540207
1950,17.480638,78.544707
1951,17.480638,78.549207
1952,17.480638,78.553707
1953,17.480638,78.558207
1954,17.480638,78.562707
1955,17.480638,78.567207
1956,17.480638,78.571707
1957,17.480638,78.576207
1958,17.480638,78.580707
1959,17.480638,78.585207
1960,17.485138,78.306207
1961,17.485138,78.310707
1962,17.485138,78.315207
1963,17.485138,78.319707
1964,17.485138,78.324207
1965,17.485138,78.328707
1966,17.485138,78.333207
1967,17.485138,78.337707
1968,17.485138,78.342207
1969,17.485138,78.346707
1970,17.485138,78.351207
1971,17.485138,78.355707
1972,17.485138,78.360207
1973,17.485138,78.364707
1974,17.485138,78.369207
1975,17.485138,78.373707
1976,17.485138,78.378207
1977,17.485138,78.382707
1978,17.485138,78.387207
1979,17.485138,78.391707
1980,17.485138,78.396207
1981,17.485138,78.400707
1982,17.485138,78.405207
1983,17.485138,78.409707
1984,17.485138,78.414207
1985,17.485138,78.418707
1986,17.485138,78.423207
1987,17.485138,78.427707
1988,17.485138,78.432207
1989,17.485138,78.436707
1990,17.485138,78.441207
1991,17.485138,78.445707
1992,17.485138,78.450207
1993,17.485138,78.454707
1994,17.485138,78.459207
1995,17.485138,78.463707
1996,17.485138,78.477207
1997,17.485138,78.481707
1998,17.485138,78.486207
1999,17.485138,78.490707
2000,17.485138,78.495207
2001,17.485138,78.499707
2002,17.485138,78.531207
2003,17.485138,78.535707
2004,17.485138,78.540207
2005,17.485138,78.544707
2006,17.485138,78.549207
2007,17.485138,78.553707
2008,17.485138,78.558207
2009,17.485138,78.562707
2010,17.485138,78.567207
2011,17.485138,78.571707
2012,17.485138,78.576207
2013,17.485138,78.580707
2014,17.485138,78.585207
2015,17.489638,78.315207
2016,17.489638,78.319707
2017,17.489638,78.324207
2018,17.489638,78.328707
2019,17.489638,78.333207
2020,17.489638,78.337707
2021,17.489638,78.342207
2022,17.489638,78.346707
2023,17.489638,78.351207
2024,17.489638,78.355707
2025,17.489638,78.360207
2026,17.489638,78.364707
2027,17.489638,78.369207
2028,17.489638,78.373707
2029,17.489638,78.378207
2030,17.489638,78.382707
2031,17.489638,78.387207
2032,17.489638,78.391707
2033,17.489638,78.396207
2034,17.489638,78.400707
2035,17.489638,78.405207
2036,17.489638,78.409707
2037,17.489638,78.414207
2038,17.489638,78.418707
2039,17.489638,78.423207
2040,17.489638,78.427707
2041,17.489638,78.432207
2042,17.489638,78.436707
2043,17.489638,78.441207
2044,17.489638,78.445707
2045,17.489638,78.450207
2046,17.489638,78.454707
2047,17.489638,78.459207
2048,17.489638,78.463707
2049,17.489638,78.481707
2050,17.489638,78.495207
2051,17.489638,78.499707
2052,17.489638,78.504207
2053,17.489638,78.508707
2054,17.489638,78.531207
2055,17.489638,78.535707
2056,17.489638,78.540207
2057,17.489638,78.544707
2058,17.489638,78.549207
2059,17.489638,78.553707
2060,17.489638,78.558207
2061,17.489638,78.562707
2062,17.489638,78.567207
2063,17.489638,78.571707
2064,17.489638,78.576207
2065,17.489638,78.580707
2066,17.489638,78.585207
2067,17.494138,78.319707
2068,17.494138,78.324207
2069,17.494138,78.328707
2070,17.494138,78.333207
2071,17.494138,78.337707
2072,17.494138,78.342207
2073,17.494138,78.346707
2074,17.494138,78.351207
2075,17.494138,78.355707
2076,17.494138,78.360207
2077,17.494138,78.364707
2078,17.494138,78.369207
2079,17.494138,78.373707
2080,17.494138,78.378207
2081,17.494138,78.382707
2082,17.494138,78.387207
2083,17.494138,78.391707
2084,17.494138,78.396207
2085,17.494138,78.400707
2086,17.494138,78.405207
2087,17.494138,78.409707
2088,17.494138,78.414207
2089,17.494138,78.418707
2090,17.494138,78.423207
2091,17.494138,78.427707
2092,17.494138,78.432207
2093,17.494138,78.436707
2094,17.494138,78.441207
2095,17.494138,78.445707
2096,17.494138,78.450207
2097,17.494138,78.454707
2098,17.494138,78.459207
2099,17.494138,78.463707
2100,17.494138,78.468207
2101,17.494138,78.495207
2102,17.494138,78.499707
2103,17.494138,78.504207
2104,17.494138,78.508707
2105,17.494138,78.535707
2106,17.494138,78.540207
2107,17.494138,78.544707
2108,17.494138,78.549207
2109,17.494138,78.553707
2110,17.494138,78.558207
2111,17.494138,78.562707
2112,17.494138,78.567207
2113,17.494138,78.571707
2114,17.494138,78.576207
2115,17.494138,78.580707
2116,17.494138,78.585207
2117,17.498638,78.315207
2118,17.498638,78.319707
2119,17.498638,78.324207
2120,17.498638,78.328707
2121,17.498638,78.333207
2122,17.498638,78.337707
2123,17.498638,78.342207
2124,17.498638,78.346707
2125,17.498638,78.351207
2126,17.498638,78.355707
2127,17.498638,78.360207
2128,17.498638,78.364707
2129,17.498638,78.369207
2130,17.498638,78.373707
2131,17.498638,78.378207
2132,17.498638,78.382707
2133,17.498638,78.387207
2134,17.498638,78.391707
2135,17.498638,78.396207
2136,17.498638,78.400707
2137,17.498638,78.405207
2138,17.498638,78.409707
2139,17.498638,78.414207
2140,17.498638,78.418707
2141,17.498638,78.423207
2142,17.498638,78.427707
2143,17.498638,78.432207
2144,17.498638,78.436707
2145,17.498638,78.441207
2146,17.498638,78.445707
2147,17.498638,78.450207
2148,17.498638,78.454707
2149,17.498638,78.459207
2150,17.498638,78.463707
2151,17.498638,78.468207
2152,17.498638,78.472707
2153,17.498638,78.477207
2154,17.498638,78.495207
2155,17.498638,78.499707
2156,17.498638,78.504207
2157,17.498638,78.508707
2158,17.498638,78.513207
2159,17.498638,78.535707
2160,17.498638,78.540207
2161,17.498638,78.544707
2162,17.498638,78.549207
2163,17.498638,78.553707
2164,17.498638,78.558207
2165,17.498638,78.562707
2166,17.498638,78.567207
2167,17.498638,78.571707
2168,17.498638,78.576207
2169,17.498638,78.580707
2170,17.498638,78.585207
2171,17.503138,78.288207
2172,17.503138,78.306207
2173,17.503138,78.315207
2174,17.503138,78.319707
2175,17.503138,78.324207
2176,17.503138,78.328707
2177,17.503138,78.333207
2178,17.503138,78.337707
2179,17.503138,78.342207
2180,17.503138,78.346707
2181,17.503138,78.351207
2182,17.503138,78.355707
2183,17.503138,78.360207
2184,17.503138,78.364707
2185,17.503138,78.369207
2186,17.503138,78.373707
2187,17.503138,78.378207
2188,17.503138,78.382707
2189,17.503138,78.387207
2190,17.503138,78.391707
2191,17.503138,78.396207
2192,17.503138,78.400707
2193,17.503138,78.405207
2194,17.503138,78.409707
2195,17.503138,78.414207
2196,17.503138,78.418707
2197,17.503138,78.423207
2198,17.503138,78.427707
2199,17.503138,78.432207
2200,17.503138,78.436707
2201,17.503138,78.441207
2202,17.503138,78.445707
2203,17.503138,78.450207
2204,17.503138,78.454707
2205,17.503138,78.459207
2206,17.503138,78.463707
2207,17.503138,78.468207
2208,17.503138,78.472707
2209,17.503138,78.477207
2210,17.503138,78.481707
2211,17.503138,78.486207
2212,17.503138,78.495207
2213,17.503138,78.499707
2214,17.503138,78.504207
2215,17.503138,78.508707
2216,17.503138,78.513207
2217,17.503138,78.531207
2218,17.503138,78.535707
2219,17.503138,78.540207
2220,17.503138,78.544707
2221,17.503138,78.549207
2222,17.503138,78.553707
2223,17.503138,78.558207
2224,17.503138,78.562707
2225,17.503138,78.567207
2226,17.503138,78.571707
2227,17.503138,78.576207
