cell_id,lat,lon,terrain_elevation_m,rainfall_cm,rainfall_mm,drainage_distance_km,dist_to_incident_km,population_exposed,risk_probability,waterlog_label
365,17.341138,78.562707,28.13585892157021,4.0,40,0.3728042011650908,1.5893719350964466,1451,0.3862,0
366,17.341138,78.567207,24.477565782729563,4.0,40,0.6266914998740526,1.982842077351416,1366,0.2966,0
367,17.341138,78.571707,25.66969184161666,4.0,40,0.9853940307669096,2.4069622816394136,1286,0.2471,0
368,17.341138,78.576207,29.45535401553669,4.0,40,1.4161627012463407,2.8480725608030952,1212,0.2309,0
369,17.341138,78.580707,32.57979045005378,4.0,40,1.8672017534213887,3.2993654483175243,1144,0.0714,0
370,17.341138,78.585207,31.47443735851556,4.0,40,2.103273980832049,3.757173481961408,1080,0.1646,0
371,17.341138,78.589707,32.17847311404579,4.0,40,1.917789288090985,4.219376487806467,1021,0.1672,0
372,17.341138,78.594207,30.00895902860332,4.0,40,1.839250204243964,4.68467378548489,967,0.1121,0
373,17.341138,78.598707,29.564903066754727,4.0,40,1.8811331153656392,5.152227107084055,917,0.1229,0
374,17.341138,78.603207,26.04922069119211,4.0,40,1.4836478801822168,5.621473561529807,871,0.0,0
375,17.341138,78.607707,26.859061550263377,4.0,40,1.0986719590244338,6.0920219134303215,828,0.115,0
376,17.341138,78.612207,19.498944852296045,4.0,40,0.7638541271971064,6.563592166802779,790,0.2818,0
377,17.341138,78.616707,14.708509716415785,4.0,40,0.5873277397091778,7.035978852650058,754,0.1455,0
378,17.345638,78.400707,26.238832886419477,4.0,40,0.0537776134877371,8.037267593227616,1545,0.3925,0
379,17.345638,78.405207,23.96408170035187,4.0,40,0.4399515449971262,7.567876441301587,1621,0.268,0
380,17.345638,78.409707,27.18483737014156,4.0,40,0.8782608742520757,7.099585534617948,1702,0.1931,0
381,17.345638,78.414207,30.56968018946123,4.0,40,1.1410405485690325,6.632627923117488,1789,0.2171,0
382,17.345638,78.418707,22.486326578020886,4.0,40,0.8695616345913223,6.167306465860219,1882,0.0847,0
383,17.345638,78.423207,22.13923772113491,4.0,40,0.802535869193076,5.704021598710541,1981,0.1848,0
384,17.345638,78.427707,20.006062379610665,4.0,40,0.6703133994561706,5.243313192410639,2087,0.2514,0
385,17.345638,78.432207,20.806946115195142,4.0,40,0.6371302148608305,4.78592536005623,2199,0.1486,0
386,17.345638,78.436707,22.349310982026843,4.0,40,0.5776287558795977,4.332909802437765,2316,0.2237,0
387,17.345638,78.441207,21.189490820751026,4.0,40,0.4400891106357524,3.8857960121502986,2438,0.3594,0
388,17.345638,78.445707,19.512836912323,4.0,40,0.3137716777072204,3.4468814064323623,2564,0.3798,0
389,17.345638,78.450207,17.54747063571881,4.0,40,0.6039729009101616,3.019743317519608,2692,0.2685,0
390,17.345638,78.454707,16.5287607639751,4.0,40,0.7705421917672558,2.6101696248822006,2819,0.0921,0
391,17.345638,78.459207,21.24073463516625,4.0,40,0.7862500401605577,2.227868652349042,2942,0.2166,0
392,17.345638,78.463707,21.76526862139748,4.0,40,1.048270788185012,1.8894680439514449,3058,0.2271,0
393,17.345638,78.468207,24.790839512355877,4.0,40,1.2220830221551262,1.6226699425316518,3162,0.191,0
394,17.345638,78.472707,25.25009843148642,4.0,40,1.1790719868324344,1.4670731040015903,3250,0.2168,0
395,17.345638,78.477207,24.22167536238061,4.0,40,1.1394884866323474,1.4587072151872098,3316,0.3792,0
396,17.345638,78.481707,24.5449881943936,4.0,40,0.9144197493540734,1.599883584475544,3356,0.2235,0
397,17.345638,78.486207,21.2253233938809,4.0,40,0.4532013481469082,1.856799861307848,3367,0.2603,0
398,17.345638,78.490707,20.59408722071685,4.0,40,0.1522820109734022,2.189077765268444,3349,0.4234,0
399,17.345638,78.495207,19.474633918327505,4.0,40,0.2744264487431829,2.5372138560607924,3302,0.3301,0
400,17.345638,78.499707,24.02870360924499,4.0,40,0.7514512967425407,2.856157232775677,3228,0.1906,0
401,17.345638,78.504207,27.534378514695558,4.0,40,1.1026513331837449,3.154405275416221,3132,0.1523,0
402,17.345638,78.508707,29.10875886702324,4.0,40,1.0523409019054857,3.2619742893866093,3018,0.1959,0
403,17.345638,78.513207,26.559996577635925,4.0,40,0.933726982111978,3.433198997588556,2891,0.1817,0
404,17.345638,78.517707,29.57289871862285,4.0,40,1.0417293244634256,3.6591542626981455,2756,0.093,0
405,17.345638,78.522207,26.36801430301886,4.0,40,0.6930185399298584,3.106943806671611,2616,0.2012,0
406,17.345638,78.526707,25.17289305819636,4.0,40,0.3822653328426095,2.636763001129823,2475,0.3181,0
407,17.345638,78.531207,28.0899307146838,4.0,40,0.5073894034624066,2.1698323442913887,2336,0.2458,0
408,17.345638,78.535707,24.60275752931472,4.0,40,0.839929955421789,1.7088182038037218,2199,0.2933,0
409,17.345638,78.540207,23.525149863127595,4.0,40,0.4201234610860174,1.2602304864883935,2068,0.3981,0
410,17.345638,78.544707,22.42581096539978,4.0,40,0.3101687830691044,0.8441185220807668,1942,0.3999,0
411,17.345638,78.549207,21.838958595700305,4.0,40,0.526540523924765,0.5414104310739681,1823,0.4535,0
412,17.345638,78.553707,26.368010612887403,4.0,40,0.7779936336059575,0.5744113560594557,1710,0.4748,0
413,17.345638,78.558207,26.002039049149424,4.0,40,0.3059549291366777,0.9071965236829908,1605,0.5143,1
414,17.345638,78.562707,21.87630277764296,4.0,40,0.0423262110937399,1.3312763178414182,1506,0.5229,1
415,17.345638,78.567207,24.15440125463643,4.0,40,0.3521447334801116,1.7826445834862277,1414,0.3848,0
416,17.345638,78.571707,28.179604672160515,4.0,40,0.8257604962449245,2.244901058305637,1329,0.1728,0
417,17.345638,78.576207,30.882644929001767,4.0,40,1.3023050917649317,2.712484799046955,1250,0.0757,0
418,17.345638,78.580707,30.30520414183982,4.0,40,1.779426980070291,3.1830489754654634,1177,0.1518,0
419,17.345638,78.585207,34.4202851183544,4.0,40,2.0975312844636904,3.65544275642465,1109,0.1218,0
420,17.345638,78.589707,29.892524947513262,4.0,40,1.8651932489772716,4.129038226895523,1047,0.1399,0
421,17.345638,78.603207,22.93226900720412,4.0,40,1.2607131927131912,5.553957622172544,888,0.1381,0
422,17.345638,78.607707,20.42298251825815,4.0,40,0.8146795177347548,6.029765837354087,844,0.2,0
423,17.350138,78.400707,19.223998179884187,4.0,40,0.080648409808718,7.984239154834279,1616,0.3888,0
424,17.350138,78.405207,20.80670527739606,4.0,40,0.1959597769815852,7.554413909958121,1696,0.3739,0
425,17.350138,78.409707,23.47384254913521,4.0,40,0.5203497998878923,7.130666954464619,1782,0.2746,0
426,17.350138,78.414207,26.247326899210684,4.0,40,0.6577199336793957,6.714149235945533,1874,0.1963,0
427,17.350138,78.418707,26.46699051112468,4.0,40,0.4546621922993362,6.306293346121223,1974,0.2869,0
428,17.350138,78.423207,19.066849803381736,4.0,40,0.3232844974299376,5.850608908211493,2081,0.2126,0
429,17.350138,78.427707,22.605401060359803,4.0,40,0.3884510650121232,5.40242715227716,2196,0.2336,0
430,17.350138,78.432207,21.382468185756828,4.0,40,0.7267453306709941,4.959745957852799,2318,0.269,0
431,17.350138,78.436707,21.193772095148624,4.0,40,0.2497112989341049,4.52418026737557,2448,0.4171,0
432,17.350138,78.441207,18.24630077960061,4.0,40,0.0131369086190907,4.097999574636616,2584,0.4777,0
433,17.350138,78.445707,14.801295846043583,4.0,40,0.0498617224549671,3.684462000686934,2726,0.4466,0
434,17.350138,78.450207,21.36901732932273,4.0,40,0.2591456098202332,3.288340957961664,2872,0.2706,0
435,17.350138,78.454707,18.53366018163827,4.0,40,0.3210837477167085,2.9167410888109364,3018,0.3391,0
436,17.350138,78.459207,18.8223333918366,4.0,40,0.3571386697107251,2.5802785132240835,3163,0.3541,0
437,17.350138,78.463707,20.29003317575982,4.0,40,0.7798838086553479,2.2944633657515494,3301,0.1492,0
438,17.350138,78.468207,21.04070786952421,4.0,40,0.7539016993576725,1.9864693494451124,3426,0.2665,0
439,17.350138,78.472707,22.927512242737016,4.0,40,0.6833310072170218,1.7114504000879738,3533,0.2869,0
440,17.350138,78.477207,23.20936911716209,4.0,40,0.9007821963677336,1.5389131761260435,3615,0.2644,0
441,17.350138,78.481707,24.389800858086385,4.0,40,0.8798643714719044,1.5045379196546134,3666,0.1892,0
442,17.350138,78.486207,22.10196315162428,4.0,40,0.4341207652576754,1.6171593106708266,3681,0.3547,0
443,17.350138,78.490707,22.000642282686705,4.0,40,0.0376975121145442,1.8501252435163424,3659,0.4161,0
444,17.350138,78.495207,21.90285265653821,4.0,40,0.5112568837536235,2.16492768771888,3601,0.3521,0
445,17.350138,78.499707,22.249411013935305,4.0,40,0.879835288897064,2.531215056937842,3511,0.2058,0
446,17.350138,78.504207,26.35533351897832,4.0,40,0.6485150779292151,2.661054296324856,3395,0.1667,0
447,17.350138,78.508707,23.41410323981534,4.0,40,0.5587091173998938,2.787722484276101,3258,0.3124,0
448,17.350138,78.513207,28.163580142476054,4.0,40,0.8063274498701434,2.986259801626593,3108,0.2474,0
449,17.350138,78.517707,26.83183838932317,4.0,40,0.7720794120171806,3.243495464430764,2950,0.1599,0
450,17.350138,78.522207,24.343919421951888,4.0,40,0.4806168257807751,3.065918225456992,2788,0.368,0
451,17.350138,78.526707,23.53467425412305,4.0,40,0.1467335617907136,2.5883083531109703,2627,0.346,0
452,17.350138,78.531207,26.959330069141885,4.0,40,0.1549305100463693,2.110698574993845,2469,0.4187,0
453,17.350138,78.535707,29.733699174192427,4.0,40,0.5582946151893913,1.6330889741526229,2316,0.3424,0
454,17.350138,78.540207,27.520019073603198,4.0,40,0.8535156694282537,1.1554797708448103,2170,0.1633,0
455,17.350138,78.544707,27.3928122233011,4.0,40,0.8091846094571871,0.677871805870928,2032,0.4004,0
456,17.350138,78.549207,29.8371571087711,4.0,40,0.9303067226978164,0.2002739400870095,1902,0.4379,0
457,17.350138,78.553707,23.22296570306036,4.0,40,0.4989810628114598,0.2773660013575144,1780,0.5029,1
458,17.350138,78.558207,23.442509412258293,4.0,40,0.1834092551548566,0.7549681636119171,1665,0.4623,0
459,17.350138,78.562707,23.172863676603555,4.0,40,0.3078862711713012,1.2325764637075374,1559,0.4172,0
460,17.350138,78.567207,24.97421065420953,4.0,40,0.5520445212146518,1.7101857591026892,1461,0.2305,0
461,17.350138,78.571707,24.563450268291213,4.0,40,0.9287701280063848,2.1877953977829114,1370,0.1528,0
462,17.350138,78.576207,25.23069958026224,4.0,40,1.3583458598558344,2.665405195016571,1286,0.1314,0
463,17.350138,78.580707,25.82768552638275,4.0,40,1.686682366768855,3.143015078322554,1208,0.0712,0
464,17.350138,78.585207,27.47261932881959,4.0,40,1.709216441591001,3.6206250134261935,1137,0.2027,0
465,17.354638,78.400707,22.47306875287584,4.0,40,0.45844765173421,7.785245126077168,1688,0.1843,0
466,17.354638,78.405207,20.64296611082028,4.0,40,0.1166937840471131,7.343793318652478,1772,0.3534,0
467,17.354638,78.409707,25.243762917479003,4.0,40,0.1612933745351853,6.907148093971393,1862,0.3443,0
468,17.354638,78.414207,23.99046857355176,4.0,40,0.252927090185283,6.476281736567436,1960,0.32,0
469,17.354638,78.418707,20.551472243825103,4.0,40,0.3939645368606453,6.052428547973082,2066,0.3136,0
470,17.354638,78.423207,22.045335047983347,4.0,40,0.2317862747512107,5.637170689779519,2180,0.3737,0
471,17.354638,78.427707,21.103949099653075,4.0,40,0.3517089166436642,5.23255495014258,2304,0.2729,0
472,17.354638,78.432207,23.798088502056643,4.0,40,0.7840172876389985,4.841250364561719,2436,0.165,0
473,17.354638,78.436707,23.140295394962624,4.0,40,0.540195436923148,4.466756624914799,2578,0.2341,0
474,17.354638,78.441207,23.60990277308723,4.0,40,0.4936822871370613,4.113667496250961,2729,0.286,0
475,17.354638,78.445707,20.36590639770428,4.0,40,0.2891465893946224,3.787973292477849,2888,0.3534,0
476,17.354638,78.450207,22.19256206124546,4.0,40,0.1388212849759184,3.365406981353437,3054,0.3625,0
477,17.354638,78.454707,17.532240452924928,4.0,40,0.1061633090437811,2.912778522942272,3222,0.319,0
478,17.354638,78.459207,21.078964741255223,4.0,40,0.318903262098401,2.469569070083545,3392,0.4348,0
479,17.354638,78.463707,28.91200495631597,4.0,40,0.7604478976026541,2.0419211924225884,3555,0.2708,0
480,17.354638,78.468207,21.9054357650566,4.0,40,0.3794776085575976,1.6420386771376008,3707,0.3564,0
481,17.354638,78.472707,23.36835293453574,4.0,40,0.210775721965235,1.2958850165762184,3839,0.4516,0
482,17.354638,78.477207,23.24145460507154,4.0,40,0.6236066474097852,1.0576024931533805,3942,0.3054,0
483,17.354638,78.481707,24.90170346491504,4.0,40,0.7202988881204879,1.0069290886367992,4006,0.2675,0
484,17.354638,78.486207,20.881568661354688,4.0,40,0.2427338472129884,1.1685321751231446,4027,0.4209,0
485,17.354638,78.490707,20.157754084902887,4.0,40,0.1374260804896877,1.4741800424640832,4001,0.4496,0
486,17.354638,78.495207,20.263407154390563,4.0,40,0.3337574810438486,1.853948286495328,3929,0.3176,0
487,17.354638,78.499707,24.78698562031807,4.0,40,0.659153280808387,2.11633769855302,3818,0.1699,0
488,17.354638,78.504207,19.72539583641747,4.0,40,0.2174081238690484,2.170921905034211,3675,0.3664,0
489,17.354638,78.508707,22.335899955906683,4.0,40,0.1220262026123214,2.3244508285986507,3510,0.4481,0
490,17.354638,78.513207,26.03150233896981,4.0,40,0.5747687981712285,2.559178474507074,3332,0.2184,0
491,17.354638,78.517707,24.92725197633625,4.0,40,0.6092422234107759,2.855148042844055,3147,0.2315,0
492,17.354638,78.522207,20.86711809598876,4.0,40,0.1319779040383117,3.106020588828062,2961,0.2943,0
493,17.354638,78.526707,21.776322247897447,4.0,40,0.0220935114652388,2.635700236029604,2778,0.4614,0
494,17.354638,78.531207,20.839075216667087,4.0,40,0.1093810028977701,2.1685661513137955,2601,0.4286,0
495,17.354638,78.535707,26.21224326479344,4.0,40,0.5837604795626652,1.7072358228126503,2431,0.216,0
496,17.354638,78.540207,23.49744108989873,4.0,40,1.0517188677029132,1.2581099878044877,2270,0.1647,0
497,17.354638,78.544707,28.00915727034267,4.0,40,1.3077569706718863,0.8409749779247264,2119,0.2996,0
498,17.354638,78.549207,22.603094055466048,4.0,40,0.9656568276519648,0.5365153040043233,1977,0.3253,0
499,17.354638,78.553707,20.874302232879806,4.0,40,0.5237086651922174,0.5697982234503952,1845,0.4586,0
500,17.354638,78.558207,24.651224175864105,4.0,40,0.215544708983186,0.9042692881681912,1722,0.4553,0
501,17.354638,78.562707,24.23560918573808,4.0,40,0.3212187709236623,1.329265760257916,1609,0.4157,0
502,17.354638,78.567207,22.60298149045249,4.0,40,0.608842631543,1.7811242411832344,1504,0.256,0
503,17.354638,78.571707,21.30715543289287,4.0,40,0.6774804224155513,2.2436736055341187,1408,0.1647,0
504,17.354638,78.576207,20.1764862812986,4.0,40,1.0013101268256266,2.711448048051408,1319,0.1808,0
505,17.354638,78.580707,27.347905738227173,4.0,40,1.4149944286611384,3.182144146421685,1237,0.1221,0
506,17.354638,78.585207,32.98998993840943,4.0,40,1.392533882649905,3.654633196451412,1162,0.1601,0
507,17.359138,78.409707,20.81282460435899,4.0,40,0.0367878858213151,6.7135484530138525,1942,0.4166,0
508,17.359138,78.414207,20.57193629231117,4.0,40,0.3119184203391547,6.269402267067351,2044,0.2825,0
509,17.359138,78.418707,23.94779178726713,4.0,40,0.5158315460104899,5.830540403530747,2156,0.277,0
510,17.359138,78.423207,17.25331722931361,4.0,40,0.0578367428371326,5.398251815777011,2276,0.4922,0
511,17.359138,78.427707,21.42208089671263,4.0,40,0.3139757348329249,4.974250556316124,2408,0.3396,0
512,17.359138,78.432207,24.66760395483568,4.0,40,0.7059015902942379,4.5608485165604735,2551,0.248,0
513,17.359138,78.436707,26.21957142774718,4.0,40,1.0109505978981912,4.16120588900994,2706,0.1794,0
514,17.359138,78.441207,25.84205088504345,4.0,40,0.6420126612045256,3.779689719813693,2871,0.2489,0
515,17.359138,78.445707,22.828483443932228,4.0,40,0.2769553420387418,3.4223674517353424,3048,0.3665,0
516,17.359138,78.450207,22.036150904708844,4.0,40,0.0280612792841619,3.097622998692344,3234,0.4783,0
517,17.359138,78.454707,20.4000926295302,4.0,40,0.2015329975141235,2.8167467371476915,3427,0.3722,0
518,17.359138,78.459207,25.623083328320583,4.0,40,0.540274532227097,2.312936016547239,3623,0.2663,0
519,17.359138,78.463707,28.93178378074884,4.0,40,0.848144559917732,1.8494299519910016,3818,0.3408,0
520,17.359138,78.468207,20.86378564319884,4.0,40,0.3731182003689411,1.3954483779328162,4002,0.3668,0
521,17.359138,78.472707,19.317447491807684,4.0,40,0.0942331880923934,0.9645351740204948,4166,0.5277,1
522,17.359138,78.477207,26.558797670181317,4.0,40,0.5691280138839862,0.607903715411208,4297,0.3889,0
523,17.359138,78.481707,25.23051955687583,4.0,40,0.8684986373044037,0.5147160883963532,4381,0.3755,0
524,17.359138,78.486207,25.780265118910904,4.0,40,0.4422747461954623,0.7851657629493595,4410,0.4219,0
525,17.359138,78.490707,19.426938585929747,4.0,40,0.014430813369347,1.193400518678457,4377,0.5057,1
526,17.359138,78.495207,25.443698592167475,4.0,40,0.4015025189209434,1.6832909817448891,4286,0.2288,0
527,17.359138,78.499707,24.657668084045085,4.0,40,0.7291604719208552,1.6159633578158483,4146,0.2729,0
528,17.359138,78.504207,22.536267536521613,4.0,40,0.3509287704962084,1.686816080928465,3970,0.2685,0
529,17.359138,78.508707,24.565864837401115,4.0,40,0.2708194435076737,1.8802928708907487,3772,0.3773,0
530,17.359138,78.513207,22.552047237951182,4.0,40,0.5934517763230094,2.1637458126479223,3560,0.2646,0
531,17.359138,78.517707,21.66644200426999,4.0,40,0.6535383678424029,2.506837145596404,3345,0.2929,0
532,17.359138,78.522207,19.991566788878448,4.0,40,0.2227704817873728,2.888392438330428,3132,0.4422,0
533,17.359138,78.526707,21.141388611793047,4.0,40,0.1242597260916585,2.774030629678522,2925,0.4261,0
534,17.359138,78.531207,18.25072130300517,4.0,40,0.3225908631670749,2.3347514721618023,2727,0.3082,0
535,17.359138,78.535707,24.59799732662409,4.0,40,0.6504917639644041,1.91391831728492,2540,0.1954,0
536,17.359138,78.540207,24.879818868381232,4.0,40,1.0908513285583188,1.5268603737147248,2364,0.1828,0
537,17.359138,78.544707,31.039240338588375,4.0,40,1.553370210855376,1.2065331591888229,2200,0.2212,0
538,17.359138,78.549207,21.88730873158808,4.0,40,1.2037772857185942,1.0180089959987235,2047,0.1661,0
539,17.359138,78.553707,23.23536813554505,4.0,40,0.8846487558902433,1.0359356911433126,1906,0.297,0
540,17.359138,78.558207,20.122162775087748,4.0,40,0.6551522858691892,1.251472566600033,1775,0.3087,0
541,17.359138,78.562707,21.76226368575935,4.0,40,0.6288127889783853,1.586002774893611,1655,0.3152,0
542,17.359138,78.567207,21.25338742709464,4.0,40,0.1711627203582044,1.9801076755347211,1544,0.3929,0
543,17.359138,78.571707,21.52534843634855,4.0,40,0.342466572601364,2.4046722018630566,1442,0.3254,0
544,17.359138,78.576207,24.301544448388345,4.0,40,0.8126415002370505,2.846097464255606,1349,0.1601,0
545,17.359138,78.580707,27.44939115130302,4.0,40,1.2882798796287835,3.297619374388185,1264,0.1196,0
546,17.363638,78.409707,20.042650161211725,4.0,40,0.0972973747037161,6.552520532759223,2021,0.3149,0
547,17.363638,78.414207,20.280199481150177,4.0,40,0.4855366698256607,6.0966662141933226,2127,0.254,0
548,17.363638,78.418707,25.047352246230776,4.0,40,0.6496227331871254,5.644401294556312,2243,0.2807,0
549,17.363638,78.423207,23.371199303602257,4.0,40,0.3249254253485448,5.19666301343748,2370,0.302,0
550,17.363638,78.427707,21.761838840940133,4.0,40,0.0896936821335754,4.754730321869313,2508,0.4257,0
551,17.363638,78.432207,25.231454074945045,4.0,40,0.5536928807724397,4.32038515086393,2660,0.1775,0
552,17.363638,78.436707,25.761068628473534,4.0,40,0.6758503266624165,3.8961659014632897,2826,0.2748,0
553,17.363638,78.441207,27.430232244512133,4.0,40,0.3276703953559881,3.4857715179511755,3006,0.2574,0
554,17.363638,78.445707,21.620086081382727,4.0,40,0.0273873975614419,3.0947069141344867,3200,0.4994,0
555,17.363638,78.450207,23.21104369990008,4.0,40,0.3353402123926174,2.7312876377676334,3407,0.3166,0
556,17.363638,78.454707,20.75608997550551,4.0,40,0.0542242793737655,2.4080628945331606,3625,0.4112,0
557,17.363638,78.459207,21.65000411466278,4.0,40,0.2857857941428793,2.1432953871809803,3852,0.4021,0
558,17.363638,78.463707,22.55893171476441,4.0,40,0.508444101508331,1.7810375486915508,4082,0.2968,0
559,17.363638,78.468207,23.76885207094586,4.0,40,0.6027291875318884,1.303463060874172,4305,0.3174,0
560,17.363638,78.472707,24.854918358212256,4.0,40,0.5326187194205529,0.8258891264384628,4510,0.4034,0
561,17.363638,78.477207,26.924020534716536,4.0,40,0.7737582101442844,0.3483180223787734,4679,0.4244,0
562,17.363638,78.481707,27.091618517038636,4.0,40,0.9360425956041896,0.1292816228701991,4792,0.4462,0
563,17.363638,78.486207,22.60234802414613,4.0,40,0.5074182849882878,0.6068424252792544,4832,0.4514,0
564,17.363638,78.490707,23.13387853709286,4.0,40,0.0939926649401555,1.0844157034293715,4790,0.4977,0
565,17.363638,78.495207,24.011109897637144,4.0,40,0.3511588110343699,1.2110615250563888,4672,0.3891,0
566,17.363638,78.499707,24.669647926269317,4.0,40,0.8202630276111483,1.115591555008551,4494,0.2563,0
567,17.363638,78.504207,23.24809339491424,4.0,40,0.8077835673156344,1.215956285132922,4276,0.2082,0
568,17.363638,78.508707,25.049723880002222,4.0,40,0.7660542506914263,1.47264575733208,4034,0.2288,0
569,17.363638,78.513207,24.999931263092822,4.0,40,0.9328885845149992,1.8207009735057784,3785,0.1928,0
570,17.363638,78.517707,21.067847285748424,4.0,40,0.8726479628105773,2.217509686955342,3536,0.213,0
571,17.363638,78.522207,21.737801893918007,4.0,40,0.5671487002891021,2.641188568835241,3294,0.3086,0
572,17.363638,78.526707,22.2492407080148,4.0,40,0.5770387536300204,2.9907073964778434,3063,0.1545,0
573,17.363638,78.531207,19.76226078509224,4.0,40,0.5750863961581176,2.588475289990869,2845,0.259,0
574,17.363638,78.535707,23.399130126138783,4.0,40,0.8331802793867554,2.216363487591705,2640,0.1028,0
575,17.363638,78.540207,22.46610252120184,4.0,40,1.230364809050751,1.8922259587721288,2450,0.141,0
576,17.363638,78.544707,27.94597386793848,4.0,40,1.207002115186411,1.644676332101139,2274,0.1761,0
577,17.363638,78.549207,28.30734990450113,4.0,40,1.2797043519639486,1.5118169811810385,2110,0.0937,0
578,17.363638,78.553707,25.6209535869537,4.0,40,1.305134861386991,1.5239455767579215,1960,0.1149,0
579,17.363638,78.558207,24.252181387043347,4.0,40,0.8355085231123024,1.6779209893053044,1822,0.2467,0
580,17.363638,78.562707,16.174777344586666,4.0,40,0.3695472012284339,1.940262034008102,1696,0.3442,0
581,17.363638,78.567207,17.057821632509796,4.0,40,0.0480924974246572,2.2737642496924515,1579,0.4692,0
582,17.363638,78.571707,20.79504785189698,4.0,40,0.3277259358487918,2.6517126830194817,1473,0.2798,0
583,17.363638,78.576207,21.971516369521154,4.0,40,0.7243969567454939,3.0576699674591223,1376,0.3178,0
584,17.368138,78.409707,20.22992989448176,4.0,40,0.0647762239207131,6.379168592750217,2099,0.4146,0
585,17.368138,78.414207,24.58994651822968,4.0,40,0.2711529670078645,6.153213233807207,2207,0.2684,0
586,17.368138,78.418707,19.185066327106323,4.0,40,0.3300952502245993,5.497643591455428,2326,0.3828,0
587,17.368138,78.423207,20.736379920217303,4.0,40,0.3750004614216957,5.036888405729789,2457,0.312,0
588,17.368138,78.427707,23.664927163653807,4.0,40,0.4057264874329412,4.579574960226784,2602,0.2492,0
589,17.368138,78.432207,28.09115898098121,4.0,40,0.5892391018853964,4.126847595289647,2762,0.2754,0
590,17.368138,78.436707,21.691870217560428,4.0,40,0.378732469153346,3.680399107325309,2937,0.2927,0
591,17.368138,78.441207,22.858826718245187,4.0,40,0.0043394071777653,3.2428238252474664,3129,0.5028,1
592,17.368138,78.445707,27.834021681168725,4.0,40,0.2436087982741834,2.818257864995047,3339,0.3504,0
593,17.368138,78.450207,23.66577141938786,4.0,40,0.6554452350731018,2.413576327080483,3566,0.183,0
594,17.368138,78.454707,22.41368145996456,4.0,40,0.2884125882317191,2.04064358521516,3810,0.4014,0
595,17.368138,78.459207,22.64774552862424,4.0,40,0.0242923197983582,1.7202337225563684,4068,0.5144,1
596,17.368138,78.463707,22.61680280094816,4.0,40,0.0521893149129087,1.486702439069105,4337,0.4544,0
597,17.368138,78.468207,25.513183572607662,4.0,40,0.1092631652467617,1.3847261421050527,4606,0.4367,0
598,17.368138,78.472707,24.97306157450262,4.0,40,0.2457048700787834,0.9667534421586828,4863,0.5017,1
599,17.368138,78.477207,21.22165723396039,4.0,40,0.3450661060301972,0.6114397648443105,5084,0.4597,0
600,17.368138,78.481707,26.324854849645742,4.0,40,0.4990766440590704,0.5188925212565297,5240,0.4444,0
601,17.368138,78.486207,22.908937311520127,4.0,40,0.3733927830191255,0.787898981932452,5298,0.4677,0
602,17.368138,78.490707,24.480634525990823,4.0,40,0.1071541109504961,1.1308694165335351,5242,0.5093,1
603,17.368138,78.495207,22.461812257154225,4.0,40,0.5007766435449124,0.7750007284650676,5084,0.3241,0
604,17.368138,78.499707,24.155872229176264,4.0,40,0.8860467411853086,0.6152284825363429,4853,0.3885,0
605,17.368138,78.504207,28.371637105544803,4.0,40,1.2966170401988433,0.7826273105265628,4580,0.3351,0
606,17.368138,78.508707,28.02379614389973,4.0,40,1.262596408476961,1.1413257174743134,4289,0.2856,0
607,17.368138,78.513207,26.808639994460343,4.0,40,1.257093706596307,1.5648842589467329,3997,0.2864,0
608,17.368138,78.517707,20.728305575392035,4.0,40,1.0382389023406615,2.012764407016208,3713,0.2225,0
609,17.368138,78.522207,23.30400252727618,4.0,40,0.7981425619712983,2.4717802967161715,3442,0.2486,0
610,17.368138,78.526707,16.993103781659176,4.0,40,0.3284800089487623,2.936714928968766,3187,0.4006,0
611,17.368138,78.531207,18.22377131929464,4.0,40,0.152769189708454,2.9069053687760653,2949,0.3809,0
612,17.368138,78.535707,17.56868517411015,4.0,40,0.6219280606517108,2.581124852921284,2728,0.3341,0
613,17.368138,78.540207,22.804423031668826,4.0,40,0.8786802713181372,2.308785433102491,2525,0.292,0
614,17.368138,78.544707,19.33425186244461,4.0,40,0.7073434938391778,2.110675918503437,2337,0.2829,0
615,17.368138,78.549207,19.260130990060198,4.0,40,0.8252996422706892,2.0088786616892174,2165,0.3225,0
616,17.368138,78.553707,25.460785881628823,4.0,40,1.1480512272972514,2.018021830816992,2007,0.2303,0
617,17.368138,78.558207,22.634952155816645,4.0,40,0.7738885531250546,2.1366817099701607,1862,0.1821,0
618,17.368138,78.562707,18.53870853485216,4.0,40,0.3023874135115459,2.34831499959513,1730,0.3993,0
619,17.368138,78.567207,21.8244616996136,4.0,40,0.076599193062455,2.6305771100529984,1609,0.4535,0
620,17.368138,78.571707,19.92881099436028,4.0,40,0.2979592414573128,2.963353929720713,1499,0.3468,0
621,17.368138,78.576207,23.979184876695903,4.0,40,0.7168612504394812,3.331542447404802,1398,0.2119,0
622,17.372638,78.387207,16.922319756540062,4.0,40,0.1528663091937133,6.919257750733164,1756,0.4474,0
623,17.372638,78.391707,15.849946329149276,4.0,40,0.2336802127283939,6.76501230898793,1828,0.371,0
624,17.372638,78.396207,18.13324360396811,4.0,40,0.1907523730232641,6.6415827169895785,1904,0.3233,0
625,17.372638,78.409707,16.99155785841556,4.0,40,0.0390493130109051,5.951768925006294,2176,0.47,0
